origin,dest,count,average_delay
DEN,IAD,1837,36.0153417
DEN,AUS,625,38.6184739
DEN,PIT,459,33.33128834
DEN,CLE,708,40.79695431
DEN,BWI,511,38.09777778
DEN,DCA,269,29.09876543
DEN,BOS,867,39.57228916
DEN,FLL,286,36.71212121
DEN,PHL,441,39.04891304
DEN,LGA,1409,42.9292543
DEN,MIA,104,30.21276596
DEN,TPA,382,29.02366864
DEN,BIL,521,34.22335025
DEN,PDX,962,35.87114846
DEN,SNA,956,31.96529968
DEN,LAS,1017,33.17948718
DEN,GEG,507,33.70089286
DEN,SMF,685,36.20833333
DEN,SAN,919,36.64150943
DEN,SEA,1108,31.19307832
DEN,EGE,5,42.6
DEN,ANC,342,33.29255319
DEN,RNO,516,34.5388601
DEN,JAC,445,33.17085427
DEN,HNL,266,38.90055249
DEN,OGG,147,40.55405405
DEN,KOA,67,39.02941176
DEN,LIH,26,41.35714286
DEN,BOI,448,38.23668639
DEN,MSY,424,27.32954545
DEN,ICT,312,48.80733945
DEN,OMA,321,40.27647059
DEN,DSM,289,46.30708661
DEN,GRR,239,30.9673913
DEN,DFW,721,35.37974684
DEN,MSP,928,36.85440613
DEN,SAT,608,32.43005181
DEN,BZN,295,30.93984962
DEN,SLC,264,34.83193277
DEN,ATL,298,31.45054945
DEN,SJC,481,44.58433735
DEN,PSP,90,36.43333333
DEN,IND,185,29.53061224
DEN,OKC,276,38.50526316
DEN,SDF,2,0
DEN,DTW,238,38.65671642
DEN,ABQ,195,42.87356322
DEN,BNA,110,37.875
DEN,MSN,120,63.40625
DEN,CMH,46,58.75
DEN,TUL,75,43.78947368
DEN,STL,31,42.875
DEN,MEM,13,53
SAT,LAX,13,11
SAT,IAH,1085,31.02881844
SAT,DEN,477,35.03424658
SAT,EWR,195,47.02702703
SAT,ORD,350,40.27722772
SAT,SFO,1,65
SAT,IAD,1,3
LAS,IAH,1820,32.67873303
LAS,SFO,2118,45.53515065
LAS,EWR,1418,39.32520325
LAS,DEN,1101,33.57647059
LAS,CLE,350,40.2295082
LAS,ORD,1240,32.16019417
LAS,LAX,757,34.76619718
LAS,IAD,488,46.7
JFK,SFO,1734,37.51315789
JFK,LAX,1504,35.66226415
FLL,EWR,1692,42.19183673
FLL,IAH,1202,33.16307692
FLL,ORD,479,44.92436975
FLL,DEN,278,35.66666667
FLL,CLE,121,27.4
FLL,SFO,235,32.35849057
MSY,EWR,535,48.09268293
MSY,IAH,1476,35.01996008
MSY,DEN,439,33.64137931
MSY,LAX,231,33.53278689
MSY,SFO,156,35.19354839
MSY,ORD,572,41.82272727
MSY,IAD,176,32.9375
SAN,DEN,959,29.44247788
SAN,EWR,795,34.17083333
SAN,IAH,1095,30.45918367
SAN,IAD,716,24.76165803
SAN,SFO,1701,37.35749588
SAN,ORD,917,31.36896552
MIA,EWR,1056,38.28571429
MIA,ORD,339,30.13684211
MIA,DEN,104,30.23809524
MIA,IAH,867,34.11490683
BDL,ORD,345,51.47368421
BDL,IAD,81,49.43589744
AUS,IAH,955,36.31188119
AUS,DEN,571,41.40935673
AUS,SFO,793,54.59051724
AUS,EWR,452,42.20261438
AUS,ORD,523,35.11560694
AUS,LAX,10,33
AUS,IAD,92,12.29411765
HNL,LAX,1311,26.16528926
HNL,SFO,1162,36.61142857
HNL,GUM,270,24.62427746
HNL,ORD,268,32.08
HNL,IAD,145,33.52
HNL,IAH,267,25.80141844
HNL,EWR,260,22.96610169
HNL,DEN,269,27.95505618
SNA,IAH,1176,29.51358025
SNA,DEN,945,31.49030471
SNA,EWR,610,42.04716981
SNA,SFO,606,48.32765957
SNA,ORD,736,36.164
BUF,ORD,456,42.46733668
DFW,IAH,529,41.32369942
DFW,DEN,964,49.62816901
DFW,ORD,412,46.24603175
DFW,EWR,487,56.43502825
DFW,SFO,333,48.86440678
DFW,LAX,9,15.25
DFW,IAD,102,33.35135135
RDU,SFO,417,34.1637931
RDU,ORD,291,51.61904762
RDU,IAD,298,38.97637795
RDU,IAH,36,47.35714286
RDU,EWR,115,69.42105263
ALB,ORD,531,45.48691099
LGA,ORD,3237,51.94893617
LGA,IAH,1846,46.4057971
LGA,DEN,1401,39.04220183
GUM,HNL,270,33.265625
IAH,ORD,2965,36.50069252
IAH,BWI,596,34.81974249
IAH,SFO,2493,36.84150327
IAH,IAD,1017,36.8057554
IAH,EWR,2555,40.06637931
IAH,MCO,1790,38.74687855
IAH,LAX,3170,37.0640884
IAH,DEN,2835,34.1399689
IAH,SAN,1369,29.23172906
IAH,LGA,1867,43.25731707
IAH,SNA,1221,35.65763547
IAH,LAS,1824,36.94930876
IAH,PHX,1079,33.40748031
IAH,SAT,1105,35.81460674
IAH,HNL,269,42.48
IAH,RNO,26,16.11111111
IAH,SEA,1513,33.98353293
IAH,SJC,364,37.89781022
IAH,SLC,394,34.79831933
IAH,DCA,1673,36.79059181
IAH,TPA,1225,33.68173913
IAH,FLL,1204,32.51257253
IAH,PHL,825,42.93150685
IAH,SJU,401,30.68711656
IAH,RSW,403,27.77
IAH,MIA,870,35.06557377
IAH,GUC,11,28
IAH,HDN,102,27.38461538
IAH,MTJ,20,74.16666667
IAH,EGE,119,24.51351351
IAH,BOS,1345,36.19896194
IAH,ATL,455,43.4063745
IAH,MSY,1433,31.97854785
IAH,CLE,491,41.20304569
IAH,IND,181,37.01020408
IAH,OKC,152,32.140625
IAH,PDX,622,32.0483871
IAH,SMF,534,31.86729858
IAH,PBI,138,29.81578947
IAH,AUS,1010,38.64325323
IAH,DFW,486,42.72690763
IAH,PIT,428,40.2745098
IAH,DTW,123,28.01851852
IAH,BTR,1,10
IAH,MCI,35,41.92857143
IAH,AGS,1,19
IAH,RDU,17,49.15384615
IAH,SDF,5,6.5
IAH,OMA,8,15
IAH,MSP,65,62.24324324
IAH,ANC,82,76.38095238
IAH,MFE,162,52.1
IAH,JAC,59,43.52631579
IAH,STT,22,46.375
IAH,TUL,14,22.58333333
IAH,BNA,77,49.06451613
IAH,ABQ,66,40.05882353
IAH,STL,1,1
IAH,MSN,1,5
IAH,CMH,1,0
BOI,DEN,446,44.84459459
BWI,ORD,846,41.02816901
BWI,IAH,604,46.21304348
BWI,DEN,504,38.56018519
BWI,LAX,240,38.83193277
BWI,SFO,229,41.75
BZN,DEN,294,38.58333333
BZN,ORD,192,35.31147541
BZN,EWR,41,56.25
JAC,DEN,577,44.80864198
JAC,EWR,25,56.42857143
JAC,ORD,205,42.55882353
JAC,IAD,5,16
JAC,IAH,61,109.5
ATL,SFO,433,33.24528302
ATL,EWR,1267,46.71604938
ATL,IAH,394,46.34705882
ATL,DEN,295,35.5483871
ATL,ORD,285,34.09734513
ATL,IAD,22,29.71428571
CMH,ORD,288,47.95384615
CMH,DEN,226,37.76811594
CMH,IAH,6,4
SLC,IAH,447,32.4852071
SLC,DEN,284,30.85106383
SLC,ORD,322,35.52592593
SLC,SFO,30,36.5
OKC,IAH,87,40.17857143
OKC,DEN,315,30.21296296
OKC,ORD,55,48.0952381
OKC,LAX,1,68
IND,SFO,249,35.3125
IND,IAH,170,31.828125
IND,EWR,4,75
IND,ORD,254,45.6779661
IND,IAD,9,26
IND,DEN,167,33.6969697
DTW,IAH,200,35.88888889
DTW,ORD,275,40.36190476
DTW,EWR,1,0
DTW,DEN,234,45.74576271
RIC,ORD,239,69.19402985
RIC,IAH,4,17
RIC,IAD,1,0
SJC,IAH,361,19.0952381
SJC,DEN,476,37.5959596
EGE,DEN,5,73.75
EGE,EWR,92,45.73684211
EGE,IAH,119,19.64444444
SRQ,ORD,232,36.41860465
SRQ,EWR,83,33.86046512
BIL,DEN,518,40.71186441
OGG,SFO,834,28.74613003
OGG,LAX,649,29.85950413
OGG,ORD,94,27.94444444
OGG,DEN,148,57.42222222
LIH,LAX,284,53.5
LIH,SFO,364,50.28767123
LIH,DEN,26,47.6
KOA,LAX,432,29.77027027
KOA,SFO,555,35.976
KOA,DEN,66,31.13333333
STT,IAD,122,38.52272727
STT,EWR,198,49.8
STT,ORD,35,39.88888889
STT,IAH,22,48.66666667
GUC,IAH,11,21.5
HDN,IAH,104,45.6969697
HDN,EWR,13,120.4
HDN,IAD,11,67
MTJ,IAH,20,51.875
MTJ,ORD,12,36.4
MTJ,EWR,17,40.88888889
ANC,SFO,155,29.55882353
ANC,ORD,281,43.1257485
ANC,DEN,332,43.47798742
ANC,IAH,81,71.61538462
ANC,EWR,7,25
CLT,ORD,146,47.5106383
CLT,IAH,1,0
STL,SFO,119,50.09836066
STL,EWR,1,12
STL,ORD,36,29.86666667
STL,DEN,55,70.64285714
STL,IAH,1,16
ICT,DEN,342,44.56934307
DSM,DEN,187,38.43076923
DSM,ORD,385,54.4676259
ITO,LAX,209,34.67164179
GRR,DEN,164,53.26470588
GRR,ORD,319,44.26785714
MDT,ORD,443,41.31847134
ROC,ORD,309,44.75892857
MCI,ORD,389,41.14893617
MCI,IAH,39,7.857142857
MCI,DEN,21,13.36363636
MCI,IAD,1,0
MCI,SFO,2,0
PSP,ORD,88,24.3877551
PSP,SFO,79,40.42857143
PSP,DEN,127,11.59259259
PSP,LAX,1,0
BTR,DCA,1,12
BTR,IAH,1,79
MSN,ORD,200,49.32352941
MSN,DEN,155,42.8
MSN,EWR,3,13
MSN,IAH,1,0
MSN,LAX,1,0
MSN,SFO,1,9
AGS,ATL,1,1
JAX,EWR,33,27.25
CHS,ORD,2,0
SDF,IAH,5,8
SDF,DEN,2,0
SDF,ORD,5,4
SDF,EWR,4,2
SDF,IAD,1,0
ABQ,DEN,193,40.62068966
ABQ,IAH,64,52.16666667
ABQ,ORD,7,117.3333333
MFE,IAH,163,71.9375
BNA,ORD,111,48.56140351
BNA,IAH,140,41.44186047
BNA,EWR,3,15.66666667
BNA,DEN,36,69.375
FAI,ORD,73,61.22807018
PVD,ORD,106,53.47826087
TUL,IAH,13,56.66666667
TUL,DEN,75,51.66666667
TUL,ORD,1,0
ORF,ORD,42,23.23076923
BTV,ORD,43,29.63636364
MEM,ORD,7,0
MEM,DEN,5,20.33333333
LAS,HNL,662,27.06601467
HNL,ITO,3972,11.36289819
HNL,KOA,5335,11.81447964
HNL,OGG,6771,11.84633812
HNL,LIH,4785,10.73634337
HNL,LAX,817,18.28837209
HNL,PHX,273,22.63580247
HNL,SFO,271,17.18248175
HNL,SEA,272,16.24087591
HNL,OAK,271,18.69026549
HNL,SAN,272,26.41666667
HNL,SMF,271,19.91715976
HNL,PDX,273,18.8
HNL,SJC,271,19.06617647
HNL,LAS,663,16.38589212
HNL,JFK,238,34.45112782
HNL,PPG,88,27.42424242
OGG,HNL,6757,14.6332829
OGG,ITO,545,17.37267081
OGG,OAK,270,29.64566929
OGG,KOA,674,14.42960289
OGG,LIH,1077,12.45670628
OGG,SJC,272,26.77192982
OGG,SFO,269,24.71428571
OGG,SEA,273,23.51333333
OGG,LAX,366,18.83969466
KOA,HNL,5327,14.12808783
KOA,OGG,674,16.75732218
KOA,LAX,40,38.92857143
KOA,OAK,54,29.94736842
ITO,HNL,3971,14.44340303
ITO,OGG,545,15.83783784
LIH,HNL,4781,13.92546246
LIH,OGG,1074,10.66602687
LIH,OAK,46,45.46153846
LIH,LAX,62,44.38461538
SJC,OGG,270,24.11538462
SJC,HNL,270,29.8902439
PHX,HNL,272,20.71186441
OAK,OGG,271,28.1409396
OAK,HNL,269,26.28448276
OAK,LIH,47,48.65
OAK,KOA,54,25.72413793
LAX,HNL,816,18.91442543
LAX,OGG,364,35.8447205
LAX,KOA,41,9.285714286
LAX,LIH,61,21.15384615
SFO,HNL,273,33.99507389
SFO,OGG,269,25.4025974
SEA,HNL,273,31.48780488
SEA,OGG,272,40.88461538
SMF,HNL,273,24.01685393
JFK,HNL,238,59.5971223
PDX,HNL,273,20.4965035
SAN,HNL,273,22.28282828
PPG,HNL,87,26.62295082
SJU,JFK,1792,37.16314199
SJU,EWR,308,35.65306122
SJU,BOS,879,36.9093199
SJU,MCO,1579,34.62025316
SJU,BDL,367,36.0462963
SJU,FLL,1465,32.6284585
SJU,STT,542,45.67391304
SJU,TPA,583,32.80973451
SJU,STX,272,42.4137931
SJU,ORD,268,35.60483871
SJU,DCA,270,34.9924812
PSE,MCO,329,33.91780822
PSE,JFK,263,36.98863636
BQN,MCO,367,31.97938144
BQN,JFK,349,34.61290323
BUF,JFK,1846,49.86897881
BUF,FLL,109,21.83870968
BUF,BOS,1045,36.30604982
BUF,MCO,324,27.02197802
PWM,JFK,971,59.51181102
JFK,SJU,1793,38.46025105
JFK,BQN,348,33.05780347
JFK,PBI,1346,40.95530726
JFK,MCO,2515,37.0766129
JFK,TPA,1099,41.31358025
JFK,FLL,2249,43.83296703
JFK,LAX,1990,31.04063604
JFK,RSW,795,46.25337838
JFK,MSY,634,47.28921569
JFK,BOS,1880,41.77124183
JFK,BUF,1852,47.40577508
JFK,SFO,1277,32.55364807
JFK,RDU,589,41.80446927
JFK,IAD,742,48.76534296
JFK,SRQ,268,37.51282051
JFK,CHS,615,37.00884956
JFK,SAV,534,36.44102564
JFK,JAX,759,46.34285714
JFK,CLT,528,37.74860335
JFK,HOU,272,52.01052632
JFK,ORD,804,43.04373178
JFK,AUS,545,44.8377193
JFK,SAN,501,30.50314465
JFK,BTV,819,38.80645161
JFK,ROC,847,37.690625
JFK,SYR,804,43.11764706
JFK,LAS,937,40.04054054
JFK,PWM,974,38.82352941
JFK,LGB,484,39.98657718
JFK,OAK,229,31.79166667
JFK,BUR,268,45.73333333
JFK,SEA,367,31.27058824
JFK,SLC,268,36.16071429
JFK,SJC,226,35.72222222
JFK,PHX,272,38.38135593
JFK,SMF,227,40
JFK,ABQ,223,45.01190476
JFK,DEN,258,42.34693878
JFK,PDX,224,45.84821429
JFK,PSE,264,33.79136691
JFK,ACK,330,46.76086957
JFK,MVY,121,29.5
JFK,RNO,108,42.17142857
JFK,HYA,81,29.48275862
BOS,BWI,1341,33.23503326
BOS,PBI,1106,35.2862254
BOS,JFK,1879,49.91420118
BOS,BUF,1045,26.68051118
BOS,PHL,1242,48.62562814
BOS,DCA,2488,34.49828962
BOS,IAD,753,27.91517857
BOS,FLL,1432,32.38670695
BOS,RIC,1215,35.34311512
BOS,PIT,953,27.2829582
BOS,DTW,787,32
BOS,SAN,499,27.31958763
BOS,JAX,528,32.42564103
BOS,HOU,264,24.69318182
BOS,AUS,274,26.62686567
BOS,TPA,868,33.42329545
BOS,ORD,822,38.95544554
BOS,STT,151,30.8245614
BOS,MCO,1759,34.97011208
BOS,LAX,766,33.19830028
BOS,DEN,524,29.67944251
BOS,SFO,750,31.5606469
BOS,RSW,1074,35.11564626
BOS,LAS,611,30.42214533
BOS,RDU,1228,33.40697674
BOS,SAV,266,22.21505376
BOS,EWR,1329,49.55345912
BOS,SJU,822,31.67050691
BOS,SRQ,114,29
BOS,CHS,270,28.5212766
BOS,SEA,615,31.92582418
BOS,MSY,267,42.74782609
BOS,DFW,483,28.16315789
BOS,CLT,501,31.37647059
BOS,LGB,221,27.59223301
BOS,SJC,150,30.97222222
BOS,PHX,264,29.16030534
BOS,CLE,304,46.725
BOS,PDX,179,33.76404494
BOS,ACK,117,22.23255814
BOS,OAK,100,30.75471698
BOS,MVY,84,52.18518519
BOS,SMF,48,39.06666667
ORD,BOS,822,45.26724138
ORD,JFK,802,57.47385621
ORD,SJU,270,32.88679245
MCO,EWR,1390,54.07783418
MCO,LGA,1321,49.24881141
MCO,JFK,2512,58.15384615
MCO,DCA,1061,40.5394402
MCO,BOS,1746,40.66666667
MCO,HPN,993,42.93288591
MCO,SJU,1576,30.50077042
MCO,ORH,258,25.19444444
MCO,BUF,325,39.5248227
MCO,BDL,539,35.06008584
MCO,PVD,524,42.75390625
MCO,RIC,272,30.58666667
MCO,AUS,311,32.33050847
MCO,SYR,273,39.72058824
MCO,SWF,268,35.03488372
MCO,SLC,273,39.80113636
MCO,PSE,326,30.74626866
MCO,BQN,364,27.88666667
FLL,BDL,441,41.42857143
FLL,LGA,1574,40.74351978
FLL,JFK,2238,51.4143167
FLL,EWR,1017,44.70149254
FLL,BOS,1428,38.49784792
FLL,JAX,543,37.39204545
FLL,SJU,1472,30.44290657
FLL,PVD,267,28.73469388
FLL,DCA,1061,34.46041667
FLL,SFO,506,32.01587302
FLL,LAX,522,35.12053571
FLL,HPN,527,41.77647059
FLL,SWF,271,32.98360656
FLL,RDU,271,35.79310345
FLL,ORH,260,31.76842105
FLL,AUS,279,31.99230769
FLL,LAS,272,29.45744681
FLL,PIT,270,52.60550459
FLL,BUF,107,38.85135135
FLL,RIC,268,49.87857143
FLL,CLE,154,33.8
FLL,DTW,153,52.81081081
SYR,JFK,801,50.66517857
SYR,MCO,272,36.90277778
ROC,JFK,846,48.76699029
RSW,JFK,788,46.76221498
RSW,BOS,1077,34.84526112
RSW,DCA,268,42.55681818
RSW,HPN,266,22.48958333
RSW,EWR,269,44.56060606
RSW,BDL,116,47.62318841
RSW,LGA,270,55.95394737
PBI,JFK,1343,49.48741007
PBI,BOS,1107,41.72461274
PBI,LGA,914,41.57630522
PBI,EWR,456,32.99418605
PBI,HPN,820,43.5785124
PBI,DCA,272,35.30392157
PBI,BDL,267,32.56050955
TPA,JFK,1090,58.22891566
TPA,BOS,866,36.24401914
TPA,DCA,546,36.38255034
TPA,SJU,585,32.39492754
TPA,LGA,530,50.82509506
TPA,BDL,268,39.33834586
TPA,HPN,263,34.09649123
TPA,EWR,271,54.21468927
OAK,LGB,813,26.02884615
OAK,JFK,232,38.31395349
OAK,BOS,101,31.14814815
LGA,FLL,1579,47.90444145
LGA,MCO,1320,44.175
LGA,TPA,531,48.44907407
LGA,PBI,917,51.92827869
LGA,RSW,269,25.50909091
LGA,SRQ,266,44.69465649
EWR,FLL,1021,43.65012407
EWR,BOS,1328,49.64571429
EWR,SJU,305,25.99029126
EWR,RSW,268,19.796875
EWR,MCO,1388,44.88675958
EWR,PBI,457,51.70810811
EWR,TPA,271,43.87096774
MSY,JFK,633,59.91351351
MSY,BOS,267,50.92173913
AUS,JFK,543,51.71212121
AUS,LGB,389,39.86451613
AUS,FLL,279,25.18691589
AUS,MCO,308,28.09677419
AUS,BOS,274,28.85897436
JAX,JFK,754,51.32312925
JAX,FLL,544,28.37142857
JAX,DCA,541,35.72222222
JAX,BOS,528,42.33862434
DCA,BOS,2483,43.94242068
DCA,FLL,1064,33.57181572
DCA,MCO,1063,35.05384615
DCA,PBI,271,29.7721519
DCA,SJU,270,30.17241379
DCA,BDL,533,44.26595745
DCA,JAX,541,32.20625
DCA,TPA,546,35.60909091
DCA,CHS,534,51.87428571
DCA,RSW,269,30.99107143
DCA,ACK,40,60.41176471
BTV,JFK,816,53.5786802
SFO,LGB,807,34.13909774
SFO,JFK,1272,38.70921986
SFO,BOS,781,41.81081081
SFO,FLL,509,30.93092105
SFO,LAS,536,32.69565217
LAX,JFK,1989,35.95602606
LAX,BOS,778,35.52848101
LAX,FLL,523,33.25
DTW,BOS,785,34.29353234
DTW,FLL,153,16.52542373
BDL,DCA,535,46.88343558
BDL,FLL,438,34.25268817
BDL,MCO,534,38.79908676
BDL,PBI,269,36.72592593
BDL,TPA,265,32.09756098
BDL,RSW,116,36.05555556
BDL,SJU,369,35.42767296
PVD,MCO,520,34.32258065
PVD,FLL,268,33.94262295
HPN,PBI,817,43.34933333
HPN,RSW,263,28.94029851
HPN,FLL,529,40.15416667
HPN,MCO,990,42.56823821
HPN,TPA,265,28.66233766
IAD,JFK,742,48.66523605
IAD,BOS,748,42.01716738
IAD,FLL,1,69
LGB,OAK,810,33.14210526
LGB,SMF,535,29.02234637
LGB,SEA,657,23.48695652
LGB,SFO,811,44.56302521
LGB,SLC,587,24.41116751
LGB,LAS,948,33.83641975
LGB,JFK,486,40.21052632
LGB,PDX,627,27.99489796
LGB,AUS,387,27.99193548
LGB,BOS,226,23.92134831
LGB,ANC,118,23.9516129
PDX,LGB,625,20.17045455
PDX,JFK,226,33.12389381
PDX,BOS,179,34.32835821
PDX,ANC,88,26.04255319
PIT,FLL,269,23.84090909
PIT,BOS,954,34.08917197
RDU,BOS,1223,40.84787472
RDU,JFK,590,43.04938272
RDU,FLL,270,26.01190476
LAS,LGB,948,32.89728097
LAS,BOS,612,34.28880866
LAS,JFK,938,46.26455026
LAS,FLL,270,20.06666667
LAS,SFO,533,43.11764706
RIC,MCO,270,20.05882353
RIC,BOS,1216,42.15141956
RIC,FLL,269,29.51612903
BWI,BOS,1344,42.77410468
PHL,BOS,1240,50.60585586
STT,SJU,592,34.61029412
STT,BOS,85,45.34146341
SMF,LGB,537,26.6122449
SMF,JFK,227,29.90425532
SMF,BOS,48,43.2
CHS,JFK,615,56.94573643
CHS,BOS,271,40.29761905
CHS,DCA,530,31.76785714
CLT,JFK,529,52.36363636
CLT,BOS,501,32.30263158
SAV,JFK,533,63.0821256
SAV,BOS,265,35.80263158
HOU,BOS,262,51.60185185
HOU,JFK,272,48.94392523
SAN,BOS,507,30.30456853
SAN,JFK,505,41.87387387
ORH,MCO,258,39.875
ORH,FLL,256,35.3655914
SEA,LGB,657,22.01544402
SEA,BOS,622,31.34969325
SEA,JFK,368,41.34146341
SEA,ANC,180,28.6969697
SRQ,JFK,263,46.2173913
SRQ,BOS,114,32.28571429
SRQ,LGA,265,61.10457516
DEN,BOS,521,36.27385892
DEN,JFK,258,37.96638655
SLC,LGB,587,23.76170213
SLC,JFK,268,40.80991736
SLC,MCO,272,30.7761194
SWF,FLL,268,32.97752809
SWF,MCO,264,45.38461538
SWF,TPA,2,56.5
STX,SJU,271,35.92473118
DFW,BOS,476,36.453125
BUR,JFK,249,38.37373737
SJC,BOS,160,42.28235294
SJC,JFK,227,30.90816327
PHX,BOS,264,33.76422764
PHX,JFK,272,33.54263566
ABQ,JFK,223,37.375
CLE,BOS,304,47.39285714
CLE,FLL,153,22.22222222
ACK,JFK,331,69.10377358
ACK,BOS,115,24.45
ACK,DCA,39,48.6875
MVY,JFK,121,82.23255814
MVY,BOS,84,46.37037037
ANC,SEA,180,34.90625
ANC,LGB,118,23.91176471
ANC,PDX,87,42.45454545
RNO,JFK,108,41.48648649
HYA,JFK,82,88.04761905
ONT,SFO,1756,49.79194631
ONT,DEN,437,29.05063291
ONT,PDX,594,21.15686275
ONT,IAH,441,32.47798742
ONT,SLC,630,38.9047619
ONT,SEA,370,43.75471698
ONT,PHX,1,0
HIB,MSP,452,30.3630137
HIB,INL,264,25.625
ABR,MSP,540,45.875
MAF,IAH,214,39.703125
MAF,DEN,888,37.85772358
BOI,SFO,1135,47.63296703
BOI,LAX,556,30.20083682
BOI,ORD,406,34.35384615
BOI,IAH,267,32.05102041
BOI,DEN,572,38.4351145
BOI,SLC,731,35.83098592
BOI,SAN,270,26.19047619
BOI,MSP,159,20.33333333
BOI,SEA,688,28.17272727
BOI,PDX,1,0
BJI,MSP,543,42.89166667
RDD,SFO,592,42.09489051
EUG,DEN,505,33.40414508
EUG,SFO,1474,42.24686192
EUG,SLC,500,30.14285714
EUG,LAX,503,30.91666667
FAT,LAX,1597,33.38799076
FAT,SEA,723,32.30872483
FAT,SFO,987,48.16666667
FAT,DEN,799,34.64536741
FAT,PHX,407,36.83333333
FAT,SLC,693,17.00558659
FAT,SAN,76,97.10526316
FAT,PDX,38,172
AUS,LAX,580,33.86222222
AUS,SFO,406,38.1372549
AUS,IAH,593,32.89130435
AUS,ORD,316,37.94326241
AUS,SLC,134,23.93939394
AUS,DEN,249,37.79347826
AUS,MSP,8,28.66666667
AUS,DTW,7,10.2
AUS,PHX,32,20.25
MFR,DEN,403,26.98484848
MFR,SFO,1039,47.18015666
MFR,SLC,522,33.24285714
SLC,IAH,853,25.73441734
SLC,LAX,1757,33.50180941
SLC,DEN,1990,27.30636605
SLC,ORD,1209,35.288
SLC,PDX,286,31.52688172
SLC,CDC,466,13.50746269
SLC,PHX,829,24.3776435
SLC,SFO,1556,40.36128049
SLC,BZN,617,14.93820225
SLC,OKC,495,23.77586207
SLC,SJC,1136,22.56967213
SLC,CNY,205,16.40740741
SLC,BIL,581,18.8943662
SLC,OAK,46,5.555555556
SLC,TUS,776,14.84444444
SLC,FCA,645,17.16935484
SLC,BTM,530,11.43362832
SLC,FAR,239,17.92929293
SLC,GEG,386,29.51401869
SLC,EUG,498,28.25373134
SLC,HLN,715,14.73109244
SLC,CPR,674,14.66666667
SLC,PIH,542,12.9875
SLC,BOI,734,21.85470085
SLC,VEL,197,10.05263158
SLC,RDM,481,10.76666667
SLC,SUN,508,19.07086614
SLC,PSC,510,22.06862745
SLC,COD,278,13.62650602
SLC,PSP,583,18.8203125
SLC,LGB,1017,23.18881119
SLC,GCC,268,18.61538462
SLC,EKO,427,15.775
SLC,IDA,1096,19.59349593
SLC,FAT,695,19.28870293
SLC,MFR,521,27.88157895
SLC,SEA,507,23.25174825
SLC,SAN,296,30.5
SLC,GJT,503,13.43283582
SLC,SGU,965,12.01698514
SLC,COS,479,25.76041667
SLC,TWF,655,15.68825911
SLC,OMA,374,20.85271318
SLC,BUR,661,16.80451128
SLC,SMF,684,23.48058252
SLC,GTF,728,10.69680851
SLC,ABQ,615,19.39204545
SLC,BNA,271,33.76315789
SLC,SNA,728,23.65536723
SLC,LAS,243,29.82857143
SLC,RKS,30,20
SLC,TUL,237,15.8974359
SLC,LWS,474,12.05952381
SLC,RAP,332,15.47619048
SLC,DFW,331,18.65562914
SLC,ONT,631,20.26708075
SLC,MSO,704,13.57894737
SLC,JAC,289,20
SLC,MSN,159,17.15625
SLC,STL,128,17.48648649
SLC,AUS,134,21.8
SLC,SAT,180,20.10714286
SLC,DSM,28,41.55555556
SLC,RNO,40,28.36363636
SLC,MCI,93,11.5862069
SLC,MSY,141,23.78947368
SLC,MSP,2,0
SLC,WYS,207,10.33613445
SLC,XNA,1,0
SLC,MEM,13,48.14285714
SLC,MDW,57,17.44827586
IDA,DEN,717,35.9372549
IDA,SLC,1095,26.20143885
IDA,MSP,19,28.57142857
MKE,DTW,644,29.04205607
MKE,ORD,3825,39.61014851
MKE,IAH,311,51.33884298
MKE,DEN,569,33.38053097
MKE,MSP,122,29
MKE,CVG,297,30.69444444
MKE,SEA,92,13.82857143
DEN,LAX,5,27.5
DEN,COS,1609,42.22924901
DEN,GJT,338,35.3826087
DEN,BZN,220,30.50485437
DEN,SNA,32,33.75
DEN,PUB,255,34.21538462
DEN,SAN,59,29.875
DEN,SAT,107,24.1
DEN,STL,153,22.77272727
DEN,BIL,308,29.6350365
DEN,TUS,853,33.1382716
DEN,MTJ,310,28.95555556
DEN,BOI,587,28.72566372
DEN,BIS,961,29.84827586
DEN,SEA,128,31.73913043
DEN,SLC,1750,29.20130933
DEN,JMS,418,32.66875
DEN,MEM,241,26.96575342
DEN,MKE,568,32.71428571
DEN,FCA,633,25.90566038
DEN,MLI,167,31.43589744
DEN,DFW,426,31.75634518
DEN,FAR,877,28.24678663
DEN,SGF,494,32.35744681
DEN,ASE,906,34.69871795
DEN,MSO,410,28.0625
DEN,MAF,892,28.55153203
DEN,FSD,917,33.80940594
DEN,MOT,664,28.98550725
DEN,GRR,22,29.52941176
DEN,RAP,407,32.07821229
DEN,BHM,124,21.67213115
DEN,DSM,342,32.18471338
DEN,GTF,641,28.97297297
DEN,ICT,337,29.12138728
DEN,LIT,386,34
DEN,SGU,479,34.02762431
DEN,GCC,514,35.48201439
DEN,SJC,349,21.09259259
DEN,CPR,844,29.765625
DEN,FAT,796,31.03494624
DEN,SUN,96,40.46969697
DEN,BFL,489,32.63114754
DEN,HYS,461,35.04854369
DEN,EUG,510,29.3287037
DEN,BUR,510,33.07905138
DEN,IDA,717,27.09144543
DEN,PSC,563,31.2923588
DEN,PSP,744,37.17910448
DEN,ONT,444,28.84018265
DEN,MFR,409,35.1025641
DEN,SBA,522,27.65853659
